시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설연도,전화번호,데이터기준일자,제공기관코드,제공기관명
선비골전통시장,상설장,경상북도 영주시 중앙로 83번길40,경상북도 영주시 영주동 373-5,매일,36.82425135,128.6231913,88,농산물+축산물+수산물,,,Y,Y,2009,054-634-7668,2025-11-10,B553077,소상공인시장진흥공단
양남시장,4일장,경상북도 경주시 양남면 하서중앙길 56-28,경상북도 경주시 양남면 하서리 1466-2,4일+9일,35.67538063,129.4636531,68,농산물+수산물+가공식품+음식점,,,Y,Y,1943,054-774-3007,2025-11-10,B553077,소상공인시장진흥공단
불국사상가시장,상설장,경상북도 경주시 진현로1길 59-5,경상북도 경주시 진현동 66-5,매일,35.78599622,129.3278545,53,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1974,054-746-6666,2025-11-10,B553077,소상공인시장진흥공단
양북시장,상설장+5일장,경상북도 경주시 문무대왕면 감은로 53-30,경상북도 경주시 문무대왕면 어일리 1295-556,5일+10일,35.79041062,129.4412131,37,농산물+수산물+가공식품,,,Y,Y,1942,054-776-0707,2025-11-10,B553077,소상공인시장진흥공단
용상공설시장,상설장,경상북도 안동시 경동로 862,경상북도 안동시 용상동 1242,매일,36.55947454,128.7501611,69,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1976,054-821-0640,2025-11-10,B553077,소상공인시장진흥공단
경주성동공설시장,상설장,경상북도 경주시 원화로 281번길 11-11,경상북도 경주시 성동동 57-38,매일,35.84554327,129.2162829,587,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1971,054-772-4226,2025-11-10,B553077,소상공인시장진흥공단
연서시장,상설장,서울특별시 은평구 연서로 247,서울특별시 은평구 불광동 310-211,매일,37.6196977,126.9221717,91,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1963,02-355-1272,2025-11-10,B553077,소상공인시장진흥공단
돈암시장,상설장,서울특별시 성북구 동소문로18길 18 (돈암제일시장 고객편의센터),서울특별시 성북구 동소문동5가 59-2,매일,37.59153032,127.0159199,109,농산물+수산물+가공식품+음식점,,,Y,N,1952,,2025-11-10,B553077,소상공인시장진흥공단
공릉동도깨비시장,상설장,서울특별시 노원구 동일로180길 37,서울특별시 노원구 공릉동 566-20,매일,37.62269001,127.0762455,109,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,N,Y,1977,02-976-4143,2025-11-10,B553077,소상공인시장진흥공단
성주시장,상설장,경상북도 성주군 성주읍 시장길 43-1,경상북도 성주군 성주읍 경산리 718,2일+7일,35.9150289,128.2854812,44,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1887,054-930-6703,2025-11-10,B553077,소상공인시장진흥공단
화령시장,상설장+3일장,경상북도 상주시 화서면 화령남6길 7,경상북도 상주시 화서면 신봉리 134-10,3일+8일,36.44479866,127.9506906,50,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1965,,2025-11-10,B553077,소상공인시장진흥공단
함창시장,상설장,경상북도 상주시 함창읍 함창시장길4514,경상북도 상주시 함창읍 구향리 122,1일+6일,,,80,농산물+축산물+수산물+가공식품+신발+가정용품+음식점,,,Y,Y,1951,,2025-11-10,B553077,소상공인시장진흥공단
은척시장,상설장+4일장,경상북도 상주시 은척면 봉중1길 16-1,경상북도 상주시 은척면 봉중리 383-12,4일+9일,36.53266616,128.0729497,35,농산물+축산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1968,,2025-11-10,B553077,소상공인시장진흥공단
남성시장,상설장,경상북도 상주시 남성4길 43,경상북도 상주시 남성동 2-8,2일+7일,36.41440724,128.1621176,132,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,N,N,2019,,2025-11-10,B553077,소상공인시장진흥공단
풍물시장,상설장,경상북도 상주시 풍물시장길16,경상북도 상주시 남성동 113-28,2일+7일,36.41285383,128.1606228,55,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,2013,,2025-11-10,B553077,소상공인시장진흥공단
상주중앙시장,상설장,경상북도 상주시 남성로35,경상북도 상주시 남성동 85-10,2일+7일,36.41319426,128.1608286,125,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,,sjsijang.co.kr,Y,Y,1987,054-535-7443,2025-11-10,B553077,소상공인시장진흥공단
억지춘양시장,상설장+4일장,경상북도 봉화군 춘양면 의양로 60,경상북도 봉화군 춘양면 의양리 357-29,4일+9일,36.93634466,128.913044,133,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1971,054-674-3080,2025-11-10,B553077,소상공인시장진흥공단
봉화내성시장,상설장,경상북도 봉화군 봉화읍 내성로5길 13,경상북도 봉화군 봉화읍 내성리 192-1,2일+7일,36.88898151,128.7394689,81,농산물+축산물+가공식품+신발+가정용품+음식점,,,Y,Y,1980,054-672-4800,2025-11-10,B553077,소상공인시장진흥공단
봉화상설시장,상설장,,경상북도 봉화군 봉화읍 내성리 419-20,2일+7일,36.89035721,128.7349285,136,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1980,054-673-5945,2025-11-10,B553077,소상공인시장진흥공단
문경중앙시장,상설장,경상북도 문경시 신흥시장길 19,경상북도 문경시 흥덕동 794-1,매일,36.60138925,128.2041632,193,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1954,054-552-1123,2025-11-10,B553077,소상공인시장진흥공단
점촌전통시장 (구 신흥시장),상설장+3일장,경상북도 문경시 신흥시장길 19,경상북도 문경시 흥덕동 794-1,3일+8일,36.60138925,128.2041632,100,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1997,054-553-2227,2025-11-10,B553077,소상공인시장진흥공단
(유)문경시중앙시장,상설장,경상북도 문경시 중앙로 87,경상북도 문경시 점촌동 197-14,매일,36.59353126,128.1973386,43,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1997,,2025-11-10,B553077,소상공인시장진흥공단
문경전통시장,상설장,경상북도 문경시 문경읍 문희로 41-15,경상북도 문경시 문경읍 하리 88-2,2일+7일,36.73558209,128.1074832,66,농산물+축산물+수산물+가공식품+가정용품+음식점,,,Y,Y,1965,,2025-11-10,B553077,소상공인시장진흥공단
가은아자개시장,상설장+4일장,경상북도 문경시 가은읍 가은5길 7,경상북도 문경시 가은읍 왕능리 275-26,4일+9일,36.64660911,128.0609864,91,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1981,054-552-1123,2025-11-10,B553077,소상공인시장진흥공단
암사종합시장,상설장,서울특별시 강동구 상암로11길 25,서울특별시 강동구 암사동 501-17,매일,37.55085327,127.1288173,107,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1978,02-442-1040,2025-11-10,B553077,소상공인시장진흥공단
평화시장,상설장+5일장,경상북도 김천시 김천로100,경상북도 김천시 평화동 259-1,5일+10일,36.12364342,128.1130862,99,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1977,054-431-2155,2025-11-10,B553077,소상공인시장진흥공단
부곡시장,상설장,경상북도 김천시 부곡시장2길 16,경상북도 김천시 부곡동 409-1,매일,36.12583421,128.1042196,19,수산물+가공식품+음식점+근린생활서비스,,,Y,Y,1980,,2025-11-10,B553077,소상공인시장진흥공단
중앙시장,상설장,경상북도 김천시 중앙시장4길 10,경상북도 김천시 모암동 157-2,매일,36.11902271,128.125383,61,의류+신발+가정용품+음식점+근린생활서비스,,,Y,Y,1953,,2025-11-10,B553077,소상공인시장진흥공단
의흥시장,5일장,대구광역시 군위군 의흥면 읍내5길 7,대구광역시 군위군 의흥면 읍내리 594-1,5일+10일,36.17425304,128.716305,20,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1954,,2025-11-10,B553077,소상공인시장진흥공단
군위전통시장,상설장+3일장,대구광역시 군위군 군위읍 중앙6길 4,대구광역시 군위군 군위읍 서부리 18-1,3일+8일,36.23975138,128.5679239,49,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1954,054-383-0400,2025-11-10,B553077,소상공인시장진흥공단
인동시장,상설장,경상북도 구미시 인동중앙로5길 16-3,경상북도 구미시 황상동 307-7,2일+7일,36.10819473,128.4209289,122,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1989,054-471-0477,2025-11-10,B553077,소상공인시장진흥공단
예천상설시장,상설장,경상북도 예천군 예천읍 상설시장2길 3-1,경상북도 예천군 예천읍 동본리 553,2일+7일,36.65598537,128.4561501,72,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1955,054-654-3751,2025-11-10,B553077,소상공인시장진흥공단
예천맛고을시장,상설장,경상북도 예천군 예천읍 맛고을길 57,경상북도 예천군 예천읍 노하리 74-16,매일,36.65689278,128.4548923,103,의류+음식점,,,N,Y,2014,,2025-11-10,B553077,소상공인시장진흥공단
영천공설시장,상설장,경상북도 영천시 시장4길 52,경상북도 영천시 완산동 982-3,2일+7일,35.96425248,128.9385821,185,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1955,054-331-1772,2025-11-10,B553077,소상공인시장진흥공단
신녕공설시장,상설장+3일장,경상북도 영천시 신녕면 본관시장길3,경상북도 영천시 신녕면 화성리 866-1,3일+8일,36.04209299,128.7874777,52,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1958,,2025-11-10,B553077,소상공인시장진흥공단
금호공설시장,상설장+3일장,경상북도 영천시 금호읍 금호로 101,경상북도 영천시 금호읍 교대리 167-35,3일+8일,35.93166906,128.8733589,45,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1955,,2025-11-10,B553077,소상공인시장진흥공단
교동시장,상설장,전라남도 여수시 교동시장1길 17-6,전라남도 여수시 교동 605-3,매일,34.73896529,127.730219,92,농산물+축산물+수산물+가공식품+음식점,,,Y,N,1965,061-666-3778,2025-11-10,B553077,소상공인시장진흥공단
인천축산물시장,상설장,인천광역시 서구 가좌로 96번길 35,인천광역시 서구 가좌동 480-19,매일,37.47899257,126.6884579,105,축산물+음식점+근린생활서비스,,http://www.icnmeat.co.kr/,Y,Y,1982,032-575-5511,2025-11-10,B553077,소상공인시장진흥공단
정서진중앙시장,상설장,인천광역시 서구 원창로239번길 11,인천광역시 서구 가정동 509-17,매일,37.51857454,126.675941,116,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,,http://jeong.aforce.co.kr/,Y,Y,1989,032-575-5002,2025-11-10,B553077,소상공인시장진흥공단
십정종합시장(열우물전통시장),상설장,인천광역시 부평구 배곶남로 21번길 18,인천광역시 부평구 십정동 321,매일,37.47340163,126.6955036,64,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1985,032-421-6358,2025-11-10,B553077,소상공인시장진흥공단
풍기토종인삼시장,상설장,경상북도 영주시 풍기읍 인삼로 40,경상북도 영주시 풍기읍 성내리 148,매일,36.87026011,128.5224189,44,농산물+가공식품,,,Y,Y,2009,054-633-2379,2025-11-10,B553077,소상공인시장진흥공단
풍기선비골인삼시장,상설장,경상북도 영주시 풍기읍 소백로 2156,경상북도 영주시 풍기읍 산법리 446-4,매일,36.88850301,128.5406893,67,농산물,,,Y,Y,2019,054-636-3450,2025-11-10,B553077,소상공인시장진흥공단
풍기중앙시장,상설장,경상북도 영주시 풍기읍 동성로 73,경상북도 영주시 풍기읍 성내리 1-4,매일,36.8706025,128.5281959,60,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,2006,,2025-11-10,B553077,소상공인시장진흥공단
영주문화시장,상설장,경상북도 영주시 중앙로 83번길 32,경상북도 영주시 영주동 376-1,매일,36.8239126,128.6235074,183,의류+신발+가정용품+음식점,,,Y,N,2010,054-633-0918,2025-11-10,B553077,소상공인시장진흥공단
소래포구전통어시장,상설장,인천광역시 남동구 장도로 86-17,인천광역시 남동구 논현동 111-168,매일,37.3974554,126.738637,338,수산물,,,Y,Y,1974,032-446-7536,2025-11-10,B553077,소상공인시장진흥공단
작전시장,상설장,인천광역시 계양구 봉오대로677번길 20,인천광역시 계양구 작전동 862,매일,37.53248265,126.7243153,126,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1983,032-544-5773,2025-11-10,B553077,소상공인시장진흥공단
영주골목시장,상설장,경상북도 영주시 구성로360번길 19,경상북도 영주시 영주동 315-6,매일,36.82449267,128.6229875,60,농산물+의류+음식점,,,Y,Y,2006,054-637-0078,2025-11-10,B553077,소상공인시장진흥공단
계양산전통시장,상설장,인천광역시 계양구 병방시장로 69,인천광역시 계양구 병방동 383,매일,37.54803218,126.7394444,96,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,,https://blog.naver.com/gyeyangmarket,Y,Y,1980,032-545-7780,2025-11-10,B553077,소상공인시장진흥공단
영양시장,상설장+4일장,경상북도 영양군 영양로 영양읍 시장5길 4,경상북도 영양군 영양로 영양읍 서부리 288-3,4일+9일,,,85,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1918,054-683-1058,2025-11-10,B553077,소상공인시장진흥공단
영해만세시장,상설장+5일장,경상북도 영덕군 영해면 예주시장5길 21,경상북도 영덕군 영해면 성내리 468-1,5일+10일,36.54088955,129.4071791,171,농산물+축산물+가공식품+의류+신발+가정용품+음식점,,,Y,Y,1965,054-733-2065,2025-11-10,B553077,소상공인시장진흥공단
남정시장,상설장,경상북도 영덕군 남정면 진불1길 31-3,경상북도 영덕군 남정면 장사리 365-1,2일+7일,36.28554787,129.3728791,20,농산물+수산물+가공식품,,,Y,Y,1986,,2025-11-10,B553077,소상공인시장진흥공단
