관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
27260-00084,두건골공원,역사공원,,대구광역시 수성구 만촌동 725-1,35.85826865,128.6517033,718,,,,,,2017-11-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00070,수성공원,어린이공원,,대구광역시 수성구 수성동3가 216,35.8529233737,128.6188167613,1712,,조합놀이대,,,,2019-04-10,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00065,들안길꿈나무공원,어린이공원,,대구광역시 수성구 두산동 31-7,35.838306,128.618639,2397,,조합놀이대,,,,2007-08-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00062,사월공원,어린이공원,,대구광역시 수성구 사월동 646,35.83822269,128.7218373,2560,,조합놀이대,,,,2017-12-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00061,전원공원,어린이공원,,대구광역시 수성구 시지동 509-1,35.841312,128.6976032,2117.7,,조합놀이대,,,,1992-12-09,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00060,미진공원,어린이공원,,대구광역시 수성구 시지동 498-1,35.837723,128.6966134,2956,,조합놀이대,,,,1995-10-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00059,달무리공원,어린이공원,,대구광역시 수성구 시지동 487,35.84103285,128.6930633,1569,,조합놀이대,,,,1995-10-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00058,화성공원,어린이공원,,대구광역시 수성구 지산동 1256,35.8254819,128.6291573,1529,,조합놀이대,,,,2009-03-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00057,청산공원,어린이공원,,대구광역시 수성구 지산동 1247,35.82363097,128.6276183,1493,,조합놀이대,,,,2007-03-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00056,에덴공원,어린이공원,,대구광역시 수성구 지산동 1272-1,35.82142302,128.632270,6984,,조합놀이대,,,,2007-03-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00055,수동공원,어린이공원,,대구광역시 수성구 지산동 1280,35.82491506,128.6370054,1503,,조합놀이대,,,,2009-03-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00054,지봉공원,어린이공원,,대구광역시 수성구 지산동 1287,35.82328302,128.6398919,2049,,조합놀이대,,,,2007-03-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00053,무학공원,어린이공원,,대구광역시 수성구 지산동 1293,35.8249773,128.6395648,1526,,조합놀이대,,,,2007-03-20,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00052,세각단공원,어린이공원,대구광역시 수성구 지산로 11길 6-19,대구광역시 수성구 지산동 1265,35.82699061,128.6330244,1924,,조합놀이대,,,,2009-03-30,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00051,고산공원,어린이공원,,대구광역시 수성구 시지동 137-5,35.844868,128.694859,2015,,조합놀이대,,,,2000-05-25,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00050,누리공원,어린이공원,대구광역시 수성구 달구벌대로637길 5,대구광역시 수성구 매호동 1330-2,35.84136103,128.7060404,5672,,조합놀이대,,,,1996-01-27,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00049,나래공원,어린이공원,,대구광역시 수성구 매호동 1333,35.84369031,128.700098,1583,,조합놀이대,,,,1996-01-27,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00048,삼각공원,어린이공원,,대구광역시 수성구 매호동 1329,35.843632,128.707552,1703,,조합놀이대,,,,1996-01-27,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00047,두리공원,어린이공원,,대구광역시 수성구 신매동 598,35.83190248,128.7037204,1711,,조합놀이대,,,,2000-05-25,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
27260-00046,두성공원,어린이공원,,대구광역시 수성구 신매동 595-2,35.833657,128.7051988,1939,,조합놀이대,,,,1996-01-27,대구광역시 수성구청,053-666-2862,2025-07-11,3460000,대구광역시 수성구
31200-00670,송정어린이공원,어린이공원,,울산광역시 북구 송정동 1236-3,35.605159120,129.365809100,2898,,조합놀이대(1)+슬라이딩놀이대(1)+그네(2)+시소(1)+흔들놀이(3),파고라(3)+의자(13),,,2021-05-27,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00669,약수어린이공원,어린이공원,,울산광역시 북구 중산동 192-3,35.654929770,129.353065600,3341,,하늘오르기(1)+흔들놀이(3)+잠만경(1)+톱니바퀴회전놀이판(1),파고라(1)+의자(19),,,2021-03-11,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00668,새터어린이공원,어린이공원,,울산광역시 북구 중산동 37,35.648872610,129.356924600,2400,체육시설물(3),연결형놀이대(1)+암벽오르기(1),파고라(4)+의자(11),,,2021-03-11,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00667,신기어린이공원,어린이공원,,울산광역시 북구 매곡동 444-1,35.646893480,129.355053200,4277,체육시설물(3),조합놀이대(1)+회전놀이(1)+흔들놀이(3),파고라(6)+의자(17),,,2021-03-11,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00666,한울소공원,소공원,,울산광역시 북구 중산동1319-1,35.650267430,129.352582500,9036,체육시설물(12),,파고라(5)+의자(50),,,2021-03-11,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00665,봉산정근린공원,근린공원,,울산광역시 북구 송정동 1104-75,35.595960620,129.361374400,19723,체육시설물(4),,파고라(6)+의자(40),,,2021-02-02,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00664,대리근린공원,근린공원,,울산광역시 북구 송정동 459-1,35.598510820,129.362195600,26519,체육시설물(4)+다목적구장(1)+게이트볼장(1),짚라인타기(1)+나무그물오르기(1)+언덕오르고내리기(1)+통나무허들넘기(1)+흔들다리건너기(1)+줄타기(1),파고라(16)+의자(67)+피크닉테이블(8)+평상(4),,,2021-02-02,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00663,곡리근린공원,근린공원,,울산광역시 북구 화봉동 97-1,35.600969140,129.368743000,16273,체육시설물(8),,파고라(10)+의자(59)+피크닉테이블(4)+평상(6),,,2021-02-02,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00662,화산근린공원,근린공원,,울산광역시 북구 화봉동 산39-5,35.600628800,129.371426100,34569,체육시설물(4),,파고라(2)+의자(34),,,2021-02-02,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00661,신천지구 내 어린이공원,어린이공원,,울산광역시 북구 신천동 821-2,35.634614490,129.356742800,3478,체육시설물(4),조합놀이대(1)+흔들놀이(3)+그네(1),파고라(2)+의자(20),,,2020-12-08,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00660,산하누림공원,근린공원,,울산광역시 북구 산하동 산112,35.625813000,129.436101000,18160,체육시설물(6)+풋살구장(1),,파고라(4)+휴게소(6)+의자(45),야외무대(1),,2020-01-08,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00659,강동중앙공원,근린공원,,울산광역시 북구 산하동 302,35.630605000,129.439257000,43106,체육시설물(15),조합놀이대(고무칩)(1)+미끄럼틀(3),파고라(9)+의자(65),,,2020-01-08,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00658,해오름공원,근린공원,,울산광역시 북구 산하동 116,35.636463250,129.439493100,10429,체육시설물(8)+풋살구장(1)+농구장(1),,파고라(3)+의자(27),,,2020-01-08,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00657,숲속공원,어린이공원,,울산광역시 북구 산하동 산106-5,35.628422000,129.435525000,1919,체육시설물(4)+농구대(1),조합놀이대(고무칩)(1),파고라(3)+의자(7),,,2019-08-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00656,솔바람공원,어린이공원,,울산광역시 북구 산하동 산55,35.635505000,129.436016000,2263,,조합놀이대(고무칩)(1)+흔들놀이(6),파고라(3)+의자(6),,,2019-08-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00655,몽돌공원,어린이공원,,울산광역시 북구 산하동 397,35.626826000,129.441383000,3876,,조합놀이대(고무칩)(1)+흔들놀이(4),파고라(5)+의자(16),,,2019-08-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00654,신천공원(신천자연마당),근린공원,,울산광역시 북구 신천동 590,35.642914000,129.345265000,55387,체육시설물(11),,파고라(6)+의자(30)+야외테이블(6),,CCTV(8),2019-07-12,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00653,수성공원,근린공원,,울산광역시 북구 호계동 1043,35.628232580,129.361838800,10312,체육시설물(4),,파고라(1)+평의자(8),,,2018-10-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00652,대동공원,근린공원,,울산광역시 북구 호계동 1017,35.632476160,129.364262800,10309,체육시설물(4),,파고라(1)+평의자(4),,,2018-10-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00651,못안공원,근린공원,,울산광역시 북구 호계동 983,35.633635520,129.359446900,10542,체육시설물(3),,파고라(3)+평의자(8)+등의자(4),,,2018-10-30,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00650,당수골공원,어린이공원,,울산광역시 북구 호계동 1041-1,35.629352590,129.363236400,1500,,그네(1)+조합놀이대(1)+흔들놀이(3),파고라(2)+등의자(8),,,2018-10-25,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00649,봇골공원,어린이공원,,울산광역시 북구 호계동 1028-1,35.631309610,129.363415900,1500,,암벽등반가벽(1)+조합놀이대(1)+흔들그네(2)+그네(1),파고라(1)+등의자(8),,,2018-10-25,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00648,장등공원,어린이공원,,울산광역시 북구 호계동 997,35.631194340,129.360151600,2451,,조합놀이(2)+기타놀이기구(1)+흔들놀이(3),파고라(1)+등의자(4),,,2018-10-25,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00647,산방등대공원,어린이공원,,울산광역시 북구 호계동 1013-1,35.633470360,129.362617700,1501,,조합놀이대(1)+놀이지(1)+풀오르기(1)+흔들놀이(2),파고라(1)+평의자(2),,,2018-10-25,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
31200-00646,삼밭골공원,어린이공원,,울산광역시 북구 매곡동 901,35.635170880,129.360855400,1818,,놀이집(1)+흔들놀이(3)+경사놀이대(2),파고라(1)+등의자(4),,,2018-10-25,울산광역시 북구청,052-241-7942,2025-07-26,3720000,울산광역시 북구
41610-00041,역뜰어린이공원,어린이공원,,경기도 광주시 역동 273-125,37.40550287,127.2526434,5050.9,,조합놀이대,화장실,,,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00040,역승소공원,소공원,,경기도 광주시 역동 185-20,37.39486534,127.2490445,4332.2,,,,,,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00039,역들소공원,소공원,,경기도 광주시 역동 176-115,37.39953824,127.251302,675.3,,,,,안내판,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00037,신대지구 소공원,소공원,,경기도 광주시 곤지암읍 신대리 285,37.3640761861,127.3332641599,946,운동기구,,,,,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00036,쌍동1지구 소공원,소공원,,경기도 광주시 초월읍 쌍동리 398,37.3764838507,127.2933873468,4854,,,,,,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00035,노곡어린이공원,어린이공원,경기도 광주시 도척면 도척로 559,경기도 광주시 도척면 노곡리 241-1,37.30407337,127.330635,2394,운동기구,조합놀이대,,,,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00034,태전8호 어린이공원,어린이공원,,경기도 광주시 태전동 261-177,37.390611,127.2297245,2491,운동기구,물놀이시설+조합놀이대,음수대,,안내판,2008-10-29,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00033,태전7호 어린이공원,어린이공원,,경기도 광주시 태전동 714,37.3821563,127.2356593875,1839,운동기구,조합놀이대+흔들놀이대+시소,,,,2008-09-05,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00032,태전3호 어린이공원,어린이공원,,경기도 광주시 태전동 734,37.38516191,127.2296079592,2352,운동기구,놀이조형물+조합놀이대+위스퍼디쉬+나무실로폰+소리울림통,음수전,,안내판,2008-09-05,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00031,태전2호 어린이공원,어린이공원,,경기도 광주시 태전동 697-4,37.38771969,127.2349544,6074,운동기구,조합놀이대+흔들놀이대,음수대,,안내판,2008-09-05,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00030,태전1호 어린이공원,어린이공원,,경기도 광주시 태전동 696-1,37.38715905,127.231719404,5330,운동기구+배드민턴장,조합놀이대+모래놀이터+암벽등반놀이대+흔들놀이대,음수대,,안내판,2008-09-05,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00029,역동1호 근린공원,근린공원,,경기도 광주시 역동 266,37.39726115,127.2454038585,14614,운동기구,,,,,2006-02-06,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00028,역동1호 소공원,소공원,,경기도 광주시 역동 117-6,37.39886239,127.2484512,1098,운동기구,,,,,2006-02-06,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
41610-00027,곤지암 근린공원,근린공원,,경기도 광주시 곤지암읍 곤지암리 445-27,37.34890875,127.339854,3952,,,,,주차장,,광주도시관리공사,031-762-1039,2025-08-20,5540000,경기도 광주시
